Date,nav,daily_return,log_return,cum_return,rolling_mean_30d,rolling_vol_30d,Average_AUM,AUM_Growth_Rate,Cumulative_AUM_Growth,TER,ter_change,ter_rolling_mean_30d,Repo_Rate,SDF_Rate,MSF_Rate,Cash Reserve Ratio (CRR),Gsec_10Y_Yield,CPI_Index,CPI_Inflation,Repo_Gsec_Spread,Real_Repo_Rate,Policy_Corridor,Gsec_10Y_Closing_Price,cum_max_nav,drawdown,max_drawdown,rolling_peak_30d,rolling_drawdown_30d,risk_free_daily,excess_return,rolling_sharpe_30d,downside,rolling_sortino_30d
10-11-2020,35.3532,-0.000113131,-0.000113138,0.011270281,,,60001.18,0,0,,,,4,,4.25,3,5.916,158.9,0.315656566,-1.916,3.684,,967.62,35.4259,-0.002052171,-0.006718249,,,0.00015873,-0.000271861,,-0.000113131,
11-11-2020,35.3588,0.000158402,0.000158389,0.011430468,,,60001.18,0,0,1.03,0.609375,0.778333333,4,,4.25,3,5.903,158.9,0.315656566,-1.903,3.684,,967.9,35.4259,-0.001894094,-0.006718249,,,0.00015873,-3.29E-07,,0,
12-11-2020,35.3472,-0.000328065,-0.000328119,0.011098652,,,60001.18,0,0,1.06,0.65625,0.769666667,4,,4.25,3,5.903,158.9,0.315656566,-1.903,3.684,,967.73,35.4259,-0.002221538,-0.006718249,,,0.00015873,-0.000486796,,-0.000328065,
13-11-2020,35.3655,0.000517721,0.000517587,0.011622119,,,60001.18,0,0,1.03,0.609375,0.805,4,,4.25,3,5.878,158.9,0.315656566,-1.878,3.684,,969.88,35.4259,-0.001704967,-0.006718249,35.4259,-0.001704967,0.00015873,0.000358991,,0,
17-11-2020,35.3978,0.000913319,0.000912903,0.012546054,0.000416953,0.001617061,60001.18,0,0,1.03,0.609375,0.775,4,,4.25,3,5.877,158.9,0.315656566,-1.877,3.684,,970.15,35.4259,-0.000793205,-0.006718249,35.4259,-0.000793205,0.00015873,0.000754589,0.159686408,0,0.215358553
18-11-2020,35.4047,0.000194927,0.000194908,0.012743427,0.000390746,0.00161397,60001.18,0,0,1.03,0.609375,0.788,4,,4.25,3,5.878,158.9,0.315656566,-1.878,3.684,,970.08,35.4259,-0.000598432,-0.006718249,35.4259,-0.000598432,0.00015873,3.62E-05,0.143754492,0,0.193501647
19-11-2020,35.4521,0.001338805,0.00133791,0.014099293,0.000424608,0.001623129,60001.18,0,0,1.03,0.609375,0.786,4,,4.25,3,5.876,158.9,0.315656566,-1.876,3.684,,970.13,35.4521,0,-0.006718249,35.4521,0,0.00015873,0.001180075,0.163806062,0,0.221743456
20-11-2020,35.4763,0.000682611,0.000682378,0.014791528,0.000439935,0.001623329,60001.18,0,0,1.03,0.609375,0.801,4,,4.25,3,5.877,158.9,0.315656566,-1.877,3.684,,969.9,35.4763,0,-0.006718249,35.4763,0,0.00015873,0.000523881,0.1732271,0,0.234525521
23-11-2020,35.4878,0.00032416,0.000324108,0.015120483,0.000441124,0.001623227,60001.18,0,0,1.03,0.609375,0.772333333,4,,4.25,3,5.9,158.9,0.315656566,-1.9,3.684,,968.53,35.4878,0,-0.006718249,35.4878,0,0.00015873,0.00016543,0.173970913,0,0.235517777
24-11-2020,35.5023,0.000408591,0.000408508,0.015535253,0.000297513,0.001408237,60001.18,0,0,1.03,0.609375,0.787333333,4,,4.25,3,5.88,158.9,0.315656566,-1.88,3.684,,969.75,35.5023,0,-0.006718249,35.5023,0,0.00015873,0.000249861,0.09855059,0,0.115745158
25-11-2020,35.5247,0.000630945,0.000630746,0.016175999,0.000268527,0.001391471,60001.18,0,0,1.03,0.609375,0.787333333,4,,4.25,3,5.885,158.9,0.315656566,-1.885,3.684,,969.52,35.5247,0,-0.006718249,35.5247,0,0.00015873,0.000472215,0.078907057,0,0.09157099
26-11-2020,35.5446,0.000560174,0.000560017,0.016745234,0.000247756,0.001381964,60001.18,0,0,1.03,0.609375,0.787333333,4,,4.25,3,5.872,158.9,0.315656566,-1.872,3.684,,970.35,35.5446,0,-0.006718249,35.5446,0,0.00015873,0.000401443,0.064420155,0,0.074248258
27-11-2020,35.5461,4.22E-05,4.22E-05,0.016788142,0.000216475,0.001375408,60001.18,0,0,1.06,0.65625,0.802,4,,4.25,3,5.911,158.9,0.315656566,-1.911,3.684,,967.69,35.5461,0,-0.006718249,35.5461,0,0.00015873,-0.00011653,0.041983459,0,0.048159005
01-12-2020,35.5487,7.31E-05,7.31E-05,0.016862514,0.000183802,0.001366456,60001.18,0,0,,,,4,,4.25,3,5.93,157.3,-1.006922593,-1.93,5.007,,966.5,35.5487,0,-0.006718249,35.5487,0,0.00015873,-8.56E-05,0.018348157,0,0.020910092
02-12-2020,35.5277,-0.000590739,-0.000590913,0.016261814,0.000171654,0.001371837,60001.18,0,0,,,,4,,4.25,3,5.92,157.3,-1.006922593,-1.92,5.007,,966.92,35.5487,-0.000590739,-0.006718249,35.5487,-0.000590739,0.00015873,-0.000749469,0.009420482,-0.000590739,0.010764145
03-12-2020,35.5344,0.000188585,0.000188567,0.016453466,0.000148799,0.001365425,60001.18,0,0,,,,4,,4.25,3,5.932,157.3,-1.006922593,-1.932,5.007,,966.58,35.5487,-0.000402265,-0.006718249,35.5487,-0.000402265,0.00015873,2.99E-05,-0.007273038,0,-0.008271565
