Date,nav,daily_return,log_return,cum_return,rolling_mean_30d,rolling_vol_30d,Average_AUM,AUM_Growth_Rate,Cumulative_AUM_Growth,TER,ter_change,ter_rolling_mean_30d,Repo_Rate,SDF_Rate,MSF_Rate,Cash Reserve Ratio (CRR),Gsec_10Y_Yield,CPI_Index,CPI_Inflation,Repo_Gsec_Spread,Real_Repo_Rate,Policy_Corridor,Gsec_10Y_Closing_Price,cum_max_nav,drawdown,max_drawdown,rolling_peak_30d,rolling_drawdown_30d,risk_free_daily,excess_return,rolling_sharpe_30d,downside,rolling_sortino_30d
2020-11-24,29.1974,0.0014439913154726,0.0014429497625547,0.0231490566566678,0.0004642540920643,0.0017235682112214,61581.1,0.0,0.0,0.87,0.359375,0.7333333333333333,4.0,,4.25,3.0,5.88,158.9,0.3156565656565746,-1.88,3.684,,969.75,29.1974,0.0,-0.00454712238480452,29.1974,0.0,0.00015873015873015873,0.0012852611567424413,0.17726245549498706,0.0,0.37223803810930156
2020-11-25,29.2154,0.000616493249399,0.0006163032955019,0.0237798211432256,0.0003521414858587,0.0015913176967125,61581.1,0.0,0.0,0.87,0.359375,0.7313333333333334,4.0,,4.25,3.0,5.885,158.9,0.3156565656565746,-1.885,3.684,,969.52,29.2154,0.0,-0.00454712238480452,29.2154,0.0,0.00015873015873015873,0.0004577630906688413,0.12154161769719919,0.0,0.235644560387741
2020-11-26,29.2596,0.0015129007304366,0.0015117574490954,0.0253286983824394,0.0003996889514168,0.0016043629069539,61581.1,0.0,0.0,0.87,0.359375,0.7326666666666667,4.0,,4.25,3.0,5.872,158.9,0.3156565656565746,-1.872,3.684,,970.35,29.2596,0.0,-0.00454712238480452,29.2596,0.0,0.00015873015873015873,0.0013541705717064413,0.15018970560981837,0.0,0.2935744747589929
2020-11-27,29.2007,-0.0020130145319825,-0.0020150433689115,0.0232646968125369,0.0003395060099062,0.0016607974604976,61581.1,0.0,0.0,0.87,0.359375,0.7323333333333333,4.0,,4.25,3.0,5.911,158.9,0.3156565656565746,-1.911,3.684,,967.69,29.2596,-0.0020130145319825882,-0.00454712238480452,29.2596,-0.0020130145319825882,0.00015873015873015873,-0.0021717446907126587,0.10884882442071162,-0.0020130145319825,0.20743877266725536
2020-12-01,29.1926,-0.0002773906104991,-0.0002774290903906,0.0229808527935857,0.0003099639851973,0.0016637205958748,61581.1,0.0,0.0,0.88,0.3968253968253967,0.7326666666666667,4.0,,4.25,3.0,5.93,157.3,-1.0069225928256764,-1.93,5.007,,966.5,29.2596,-0.002289846751151765,-0.00454712238480452,29.2596,-0.002289846751151765,0.00015873015873015873,-0.0004361207692292587,0.0909009763070326,-0.0002773906104991,0.1742374369105407
2020-12-02,29.198,0.0001849783849332,0.0001849612785413,0.023170082139553,0.000407520122532,0.0015612598552572,61581.1,0.0,0.0,0.88,0.3968253968253967,0.7326666666666667,4.0,,4.25,3.0,5.92,157.3,-1.0069225928256764,-1.92,5.007,,966.92,29.2596,-0.0021052919383723135,-0.00454712238480452,29.2596,-0.0021052919383723135,0.00015873015873015873,2.624822620304128e-05,0.1593520533844086,0.0,0.32876793385736164
2020-12-03,29.2111,0.0004486608671825,0.0004485602489901,0.0236291385158811,0.0003927757982938,0.0015586230079271,61581.1,0.0,0.0,0.88,0.3968253968253967,0.7326666666666667,4.0,,4.25,3.0,5.932,157.3,-1.0069225928256764,-1.932,5.007,,966.58,29.2596,-0.0016575756332964447,-0.00454712238480452,29.2596,-0.0016575756332964447,0.00015873015873015873,0.00028993070845234126,0.15016180203508375,0.0,0.30928378368569526
2020-12-04,29.2584,0.0016192474778424,0.0016179379101307,0.025286647416669,0.0004290853176164,0.0015745357943532,61581.1,0.0,0.0,0.88,0.3968253968253967,0.7326666666666667,4.0,,4.25,3.0,5.897,157.3,-1.0069225928256764,-1.897,5.007,,968.28,29.2596,-4.101218061754786e-05,-0.00454712238480452,29.2596,-4.101218061754786e-05,0.00015873015873015873,0.0014605173191122413,0.1717046762962535,0.0,0.3572656454321499
2020-12-07,29.2341,-0.0008305307193831,-0.0008308758011015,0.0244351153598161,0.0003680506633244,0.0015870605754251,61581.1,0.0,0.0,0.88,0.3968253968253967,0.7323333333333333,4.0,,4.25,3.0,5.924,157.3,-1.0069225928256764,-1.924,5.007,,967.0,29.2596,-0.0008715088381248347,-0.00454712238480452,29.2596,-0.0008715088381248347,0.00015873015873015873,-0.0009892608781132588,0.13189194403511448,-0.0008305307193831,0.27616713582477725
2020-12-08,29.2131,-0.0007183391997701,-0.0007185973289967,0.0236992234588322,0.0003346527673771,0.0015993934720688,61581.1,0.0,0.0,0.88,0.3968253968253967,0.7323333333333333,4.0,,4.25,3.0,5.939,157.3,-1.0069225928256764,-1.939,5.007,,965.72,29.2596,-0.0015892219989336223,-0.00454712238480452,29.2596,-0.0015892219989336223,0.00015873015873015873,-0.0008770693585002587,0.10999332666991511,-0.0007183391997701,0.2326035661692238
