Date,nav,daily_return,log_return,cum_return,rolling_mean_30d,rolling_vol_30d,TER,ter_change,ter_rolling_mean_30d,Average AUM,AUM_Growth_Rate,Cumulative_AUM_Growth,Repo_Rate,SDF_Rate,MSF_Rate,Cash Reserve Ratio (CRR),Gsec_10Y_Yield,CPI_Index,CPI_Inflation,Repo_Gsec_Spread,Real_Repo_Rate,Policy_Corridor,Gsec_10Y_Closing_Price,cum_max_nav,drawdown,max_drawdown,rolling_peak_30d,rolling_drawdown_30d,risk_free_daily,excess_return,rolling_sharpe_30d,downside,rolling_sortino_30d
2023-08-11,34.5444,-0.000847465,-0.000847824,0.161413961,0.000288959,0.000920623,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.198,186.2,-0.0536768652710795,-0.698,6.554,0.5,871.24,34.5737,-0.0008474649806066234,-0.022055863600358435,34.5737,-0.0008474649806066234,0.00025793650793650796,-0.001105401507936508,0.0336947207944599,-0.000847465,0.07474426872814208
2023-08-14,34.5429,-4.34e-05,-4.34e-05,0.161363529,0.000268921,0.000921114,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.209,186.2,-0.0536768652710795,-0.709,6.554,0.5,870.61,34.5737,-0.0008908505598185693,-0.022055863600358435,34.5737,-0.0008908505598185693,0.00025793650793650796,-0.000301336507936508,0.011923489156192629,-4.34e-05,0.026511580477880017
2023-08-17,34.4913,-0.001493795,-0.001494911,0.159628691,0.000219517,0.000974861,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.25,186.2,-0.0536768652710795,-0.75,6.554,0.5,868.18,34.5737,-0.00238331448470947,-0.022055863600358435,34.5737,-0.00238331448470947,0.00025793650793650796,-0.001751731507936508,-0.03941102467025733,-0.001493795,-0.08144785332784676
2023-08-18,34.5386,0.00137136,0.001370421,0.16121896,0.000249762,0.000996542,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.214,186.2,-0.0536768652710795,-0.714,6.554,0.5,870.26,34.5737,-0.0010152225535594948,-0.022055863600358435,34.5737,-0.0010152225535594948,0.00025793650793650796,0.001113423492063492,-0.00820414378717014,0.0,-0.01733197634839081
2023-08-21,34.5502,0.000335856,0.0003358,0.161608962,0.000279626,0.000984791,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.22,186.2,-0.0536768652710795,-0.72,6.554,0.5,869.9,34.5737,-0.0006797074076539573,-0.022055863600358435,34.5737,-0.0006797074076539573,0.00025793650793650796,7.791949206349203e-05,0.022023435295685526,0.0,0.0460173299524449
2023-08-22,34.5579,0.000222864,0.000222839,0.161867843,0.000281023,0.000984676,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.218,186.2,-0.0536768652710795,-0.718,6.554,0.5,870.01,34.5737,-0.00045699476769931504,-0.022055863600358435,34.5737,-0.00045699476769931504,0.00025793650793650796,-3.5072507936507964e-05,0.023444613601310095,0.0,0.04898111711253861
2023-08-23,34.6061,0.001394761,0.001393789,0.163488371,0.000307866,0.001004159,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.194,186.2,-0.0536768652710795,-0.694,6.554,0.5,871.41,34.6061,0.0,-0.022055863600358435,34.6061,0.0,0.00025793650793650796,0.001136824492063492,0.04972174970277255,0.0,0.10593532369602687
2023-08-24,34.6117,0.000161821,0.000161808,0.163676648,0.0002281,0.000910162,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.193,186.2,-0.0536768652710795,-0.693,6.554,0.5,871.48,34.6117,0.0,-0.022055863600358435,34.6117,0.0,0.00025793650793650796,-9.611550793650796e-05,-0.03278225191173636,0.0,-0.06330671143680834
2023-08-25,34.5943,-0.00050272,-0.000502847,0.163091644,0.000240724,0.000896771,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.206,186.2,-0.0536768652710795,-0.706,6.554,0.5,870.77,34.6117,-0.0005027201784368315,-0.022055863600358435,34.6117,-0.0005027201784368315,0.00025793650793650796,-0.0007606565079365079,-0.019195137625757867,-0.00050272,-0.037500243427693855
2023-08-28,34.652,0.001667905,0.001666515,0.16503157,0.000227802,0.000872174,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.178,186.2,-0.0536768652710795,-0.678,6.554,0.5,872.36,34.652,0.0,-0.022055863600358435,34.652,0.0,0.00025793650793650796,0.0014099684920634919,-0.034552289899820926,0.0,-0.06565099247423845
2023-08-29,34.674,0.000634884,0.000634683,0.16577123,0.000226785,0.000871664,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.18,186.2,-0.0536768652710795,-0.68,6.554,0.5,872.25,34.674,0.0,-0.022055863600358435,34.674,0.0,0.00025793650793650796,0.000376947492063492,-0.03573870340560629,0.0,-0.06786552958784453
2023-08-30,34.6784,0.000126896,0.000126888,0.165919162,0.00019017,0.0008511,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.185,186.2,-0.0536768652710795,-0.685,6.554,0.5,871.96,34.6784,0.0,-0.022055863600358435,34.6784,0.0,0.00025793650793650796,-0.00013104050793650795,-0.07962289544295913,0.0,-0.14763185511795934
2023-08-31,34.691,0.000363339,0.000363273,0.166342785,0.000160133,0.000827452,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.166,186.2,-0.0536768652710795,-0.666,6.554,0.5,873.06,34.691,0.0,-0.022055863600358435,34.691,0.0,0.00025793650793650796,0.00010540249206349205,-0.11819895221543053,0.0,-0.21306781048358903
2023-09-01,34.7094,0.000530397,0.000530256,0.16696141,0.000188627,0.000824905,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.175,184.1,-1.1278195488721776,-0.675,7.628,0.5,872.41,34.7094,0.0,-0.022055863600358435,34.7094,0.0,0.00025793650793650796,0.0002724604920634921,-0.0840225711730028,0.0,-0.15035273541046137
2023-09-04,34.7082,-3.46e-05,-3.46e-05,0.166921065,0.000182742,0.000825879,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.204,184.1,-1.1278195488721776,-0.704,7.628,0.5,870.8,34.7094,-3.45727670315335e-05,-0.022055863600358435,34.7094,-3.45727670315335e-05,0.00025793650793650796,-0.000292536507936508,-0.09105013724422908,-3.46e-05,-0.16332286759566678
2023-09-05,34.7118,0.000103722,0.000103717,0.1670421,0.000178377,0.000825941,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.206,184.1,-1.1278195488721776,-0.706,7.628,0.5,870.49,34.7118,0.0,-0.022055863600358435,34.7118,0.0,0.00025793650793650796,-0.00015421450793650797,-0.09632747897587242,0.0,-0.17280220027911064
2023-09-06,34.7004,-0.000328419,-0.000328473,0.166658822,0.000132192,0.000813756,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.21,184.1,-1.1278195488721776,-0.71,7.628,0.5,870.04,34.7118,-0.00032841857812025737,-0.022055863600358435,34.7118,-0.00032841857812025737,0.00025793650793650796,-0.000586355507936508,-0.1545257602591148,-0.000328419,-0.2742866946136017
2023-09-07,34.7186,0.00052449,0.000524352,0.167270722,0.000170217,0.000804173,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.173,184.1,-1.1278195488721776,-0.673,7.628,0.5,872.08,34.7186,0.0,-0.022055863600358435,34.7186,0.0,0.00025793650793650796,0.000266553492063492,-0.10908271760711502,0.0,-0.1926914403287039
2023-09-08,34.7154,-9.22e-05,-9.22e-05,0.167163135,0.000171777,0.000803598,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.199,184.1,-1.1278195488721776,-0.699,7.628,0.5,870.63,34.7186,-9.216961513424065e-05,-0.022055863600358435,34.7186,-9.216961513424065e-05,0.00025793650793650796,-0.000350136507936508,-0.10722109461079152,-9.22e-05,-0.1891019902876796
2023-09-11,34.6704,-0.001296255,-0.001297096,0.165650195,0.000127506,0.000846984,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.209,184.1,-1.1278195488721776,-0.709,7.628,0.5,868.4,34.7186,-0.0013883048279596916,-0.022055863600358435,34.7186,-0.0013883048279596916,0.00025793650793650796,-0.001554191507936508,-0.15399491008197275,-0.001296255,-0.26443458995713665
2023-09-12,34.6836,0.000380728,0.000380656,0.166093991,0.000189707,0.000791135,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.203,184.1,-1.1278195488721776,-0.703,7.628,0.5,868.74,34.7186,-0.0010081051655309746,-0.022055863600358435,34.7186,-0.0010081051655309746,0.00025793650793650796,0.00012279149206349203,-0.08624333506096794,0.0,-0.1555514420584793
2023-09-13,34.7646,0.002335398,0.002332675,0.168817284,0.000251896,0.000882014,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.172,184.1,-1.1278195488721776,-0.672,7.628,0.5,870.59,34.7646,0.0,-0.022055863600358435,34.7646,0.0,0.00025793650793650796,0.002077461492063492,-0.006849785339898651,0.0,-0.013773683452248492
2023-09-14,34.8306,0.001898483,0.001896683,0.171036264,0.000306967,0.000931827,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.101,184.1,-1.1278195488721776,-0.601,7.628,0.5,874.96,34.8306,0.0,-0.022055863600358435,34.8306,0.0,0.00025793650793650796,0.001640546492063492,0.05261639553166814,0.0,0.11177741641557937
2023-09-15,34.7864,-0.001268999,-0.001269805,0.16955022,0.000248441,0.000974313,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.158,184.1,-1.1278195488721776,-0.658,7.628,0.5,871.44,34.8306,-0.0012689990984937516,-0.022055863600358435,34.8306,-0.0012689990984937516,0.00025793650793650796,-0.001526935507936508,-0.00974727947125698,-0.001268999,-0.019944696107685362
2023-09-18,34.8066,0.000580687,0.000580518,0.170229362,0.000295407,0.000954376,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.149,184.1,-1.1278195488721776,-0.649,7.628,0.5,871.92,34.8306,-0.0006890492842498781,-0.022055863600358435,34.8306,-0.0006890492842498781,0.00025793650793650796,0.000322750492063492,0.0392605114210252,0.0,0.08037417829265135
2023-09-20,34.8044,-6.32e-05,-6.32e-05,0.170155396,0.000332141,0.000916682,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.153,184.1,-1.1278195488721776,-0.653,7.628,0.5,871.77,34.8306,-0.0007522121353061901,-0.022055863600358435,34.8306,-0.0007522121353061901,0.00025793650793650796,-0.000321136507936508,0.080947577707429,-6.32e-05,0.17151531561538233
2023-09-21,34.8217,0.000497064,0.00049694,0.170737037,0.000322495,0.000913253,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.136,184.1,-1.1278195488721776,-0.636,7.628,0.5,872.79,34.8306,-0.00025552244290931024,-0.022055863600358435,34.8306,-0.00025552244290931024,0.00025793650793650796,0.000239127492063492,0.07068999222632316,0.0,0.14922082470632939
2023-09-22,34.8165,-0.000149332,-0.000149343,0.170562209,0.000288038,0.000910819,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.15,184.1,-1.1278195488721776,-0.65,7.628,0.5,871.9,34.8306,-0.00040481645449688247,-0.022055863600358435,34.8306,-0.00040481645449688247,0.00025793650793650796,-0.000407268507936508,0.03304751612873797,-0.000149332,0.06981882553949413
2023-09-25,34.8192,7.75e-05,7.75e-05,0.170652985,0.000285505,0.000911312,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.15,184.1,-1.1278195488721776,-0.65,7.628,0.5,871.88,34.8306,-0.00032729841001862583,-0.022055863600358435,34.8306,-0.00032729841001862583,0.00025793650793650796,-0.00018043650793650798,0.030248086201471742,0.0,0.06393910792074223
2023-09-26,34.8117,-0.000215398,-0.000215422,0.170400828,0.000229082,0.000887057,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.146,184.1,-1.1278195488721776,-0.646,7.628,0.5,872.13,34.8306,-0.0005426263113467765,-0.022055863600358435,34.8306,-0.0005426263113467765,0.00025793650793650796,-0.00047333450793650796,-0.03253164533981175,-0.000215398,-0.06720475200696431
2023-09-27,34.7989,-0.000367692,-0.00036776,0.169970481,0.000245074,0.000871161,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.173,184.1,-1.1278195488721776,-0.673,7.628,0.5,870.52,34.8306,-0.000910119262946766,-0.022055863600358435,34.8306,-0.000910119262946766,0.00025793650793650796,-0.000625628507936508,-0.01476764015482599,-0.000367692,-0.031110796709077997
2023-09-29,34.7552,-0.001255787,-0.001256576,0.168501247,0.000204662,0.000912161,0.4,0.0,0.4,103575.94,0.0,37.77732964617986,6.5,6.25,6.75,4.5,7.21,184.1,-1.1278195488721776,-0.71,7.628,0.5,868.29,34.8306,-0.002164763168018777,-0.022055863600358435,34.8306,-0.002164763168018777,0.00025793650793650796,-0.001513723507936508,-0.058408388908680595,-0.001255787,-0.11701539789308385
2023-10-03,34.7389,-0.000468995,-0.000469105,0.167953227,0.000238822,0.000864295,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.235,185.3,0.6518196632265161,-0.735,5.848,0.5,866.76,34.8306,-0.002632742473571971,-0.022055863600358435,34.8306,-0.002632742473571971,0.00025793650793650796,-0.000726931507936508,-0.022119640883647256,-0.000468995,-0.04881397041930944
2023-10-04,34.7325,-0.000184232,-0.000184248,0.167738053,0.000186969,0.000840337,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.238,185.3,0.6518196632265161,-0.738,5.848,0.5,866.54,34.8306,-0.002816488949371966,-0.022055863600358435,34.8306,-0.002816488949371966,0.00025793650793650796,-0.00044216850793650796,-0.08445529756664805,-0.000184232,-0.18206056579120872
2023-10-05,34.7811,0.001399266,0.001398288,0.169372029,0.000222416,0.000868781,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.214,185.3,0.6518196632265161,-0.714,5.848,0.5,867.99,34.8306,-0.0014211641487655905,-0.022055863600358435,34.8306,-0.0014211641487655905,0.00025793650793650796,0.001141329492063492,-0.04088941386103495,0.0,-0.09112901367874414
2023-10-06,34.6195,-0.004646202,-0.004657029,0.163938891,6.01e-05,0.001242936,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.339,185.3,0.6518196632265161,-0.839,5.848,0.5,860.51,34.8306,-0.006060762662715967,-0.022055863600358435,34.8306,-0.006060762662715967,0.00025793650793650796,-0.0049041385079365086,-0.15916037298207314,-0.004646202,-0.22048647578655947
2023-10-09,34.5682,-0.001481824,-0.001482923,0.162214138,-3.58e-05,0.001247373,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.386,185.3,0.6518196632265161,-0.886,5.848,0.5,857.68,34.8306,-0.007533605507800599,-0.022055863600358435,34.8306,-0.007533605507800599,0.00025793650793650796,-0.001739760507936508,-0.23546468221180988,-0.001481824,-0.3202443615109872
2023-10-10,34.5804,0.000352926,0.000352863,0.162624313,-2.94e-05,0.001248904,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.351,185.3,0.6518196632265161,-0.851,5.848,0.5,859.75,34.8306,-0.007183338788306821,-0.022055863600358435,34.8306,-0.007183338788306821,0.00025793650793650796,9.498949206349203e-05,-0.23007544011297465,0.0,-0.3132987563380297
2023-10-11,34.6467,0.001917271,0.001915435,0.164853379,5.13e-05,0.001294596,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.307,185.3,0.6518196632265161,-0.807,5.848,0.5,862.4,34.8306,-0.005279840140565887,-0.022055863600358435,34.8306,-0.005279840140565887,0.00025793650793650796,0.0016593344920634919,-0.15964500154564287,0.0,-0.2246423656606095
2023-10-12,34.6884,0.001203578,0.001202854,0.166255371,3.58e-05,0.001277261,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.302,185.3,0.6518196632265161,-0.802,5.848,0.5,862.7,34.8306,-0.004082617009181451,-0.022055863600358435,34.8306,-0.004082617009181451,0.00025793650793650796,0.000945641492063492,-0.1739294438396619,0.0,-0.24146541440242414
2023-10-13,34.6968,0.000242156,0.000242127,0.166537787,2.27e-05,0.001272914,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.32,185.3,0.6518196632265161,-0.82,5.848,0.5,861.64,34.8306,-0.003841449759693882,-0.022055863600358435,34.8306,-0.003841449759693882,0.00025793650793650796,-1.5780507936507973e-05,-0.18480761450629088,0.0,-0.2556943571222647
2023-10-16,34.7145,0.000510133,0.000510003,0.167132877,3.55e-05,0.001275916,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.333,185.3,0.6518196632265161,-0.833,5.848,0.5,860.84,34.8306,-0.0033332759125595276,-0.022055863600358435,34.8306,-0.0033332759125595276,0.00025793650793650796,0.000252196492063492,-0.17436082088263088,0.0,-0.24180928317509634
2023-10-17,34.7272,0.000365841,0.000365774,0.167559862,3.56e-05,0.001275938,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.328,185.3,0.6518196632265161,-0.828,5.848,0.5,861.14,34.8306,-0.0029686539996438047,-0.022055863600358435,34.8306,-0.0029686539996438047,0.00025793650793650796,0.00010790449206349203,-0.1742924164232321,0.0,-0.24171863312038913
2023-10-18,34.7047,-0.000647907,-0.000648117,0.166803392,-3.72e-06,0.001278314,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.353,185.3,0.6518196632265161,-0.853,5.848,0.5,859.64,34.8306,-0.0036146377036282568,-0.022055863600358435,34.8306,-0.0036146377036282568,0.00025793650793650796,-0.0009058435079365079,-0.2046940091913679,-0.000647907,-0.28502700233529626
2023-10-19,34.6852,-0.000561884,-0.000562041,0.166147784,-2.13e-05,0.001282371,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.369,185.3,0.6518196632265161,-0.869,5.848,0.5,858.72,34.8306,-0.0041744902470814485,-0.022055863600358435,34.8306,-0.0041744902470814485,0.00025793650793650796,-0.0008198205079365079,-0.21775228791107692,-0.000561884,-0.305010991252042
2023-10-20,34.6864,3.46e-05,3.46e-05,0.166188129,-2.36e-05,0.001282201,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.365,185.3,0.6518196632265161,-0.865,5.848,0.5,858.99,34.8306,-0.004140037782869026,-0.022055863600358435,34.8306,-0.004140037782869026,0.00025793650793650796,-0.00022333650793650796,-0.2195781709241504,0.0,-0.3075277062052285
2023-10-23,34.6633,-0.000665967,-0.000666189,0.165411486,-3.49e-05,0.001286442,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.382,185.3,0.6518196632265161,-0.882,5.848,0.5,857.95,34.8306,-0.00480324771895969,-0.022055863600358435,34.8306,-0.00480324771895969,0.00025793650793650796,-0.000923903507936508,-0.22760057620624977,-0.000665967,-0.31956360352889335
2023-10-25,34.6946,0.000902972,0.000902565,0.166463821,-2.22e-05,0.001293951,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.343,185.3,0.6518196632265161,-0.843,5.848,0.5,860.28,34.8306,-0.0039046126107501935,-0.022055863600358435,34.8306,-0.0039046126107501935,0.00025793650793650796,0.0006450354920634921,-0.21652980408789949,0.0,-0.30579411793301625
2023-10-26,34.6833,-0.000325699,-0.000325752,0.166083904,-3e-05,0.001295088,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.366,185.3,0.6518196632265161,-0.866,5.848,0.5,858.9,34.8306,-0.004229039982084553,-0.022055863600358435,34.8306,-0.004229039982084553,0.00025793650793650796,-0.000583635507936508,-0.22234955512952853,-0.000325699,-0.3150164019000797
2023-10-27,34.7373,0.001556945,0.001555734,0.167899433,6.51e-05,0.00130363,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.351,185.3,0.6518196632265161,-0.851,5.848,0.5,859.76,34.8306,-0.002678679092522072,-0.022055863600358435,34.8306,-0.002678679092522072,0.00025793650793650796,0.0012990084920634919,-0.1479372903017897,0.0,-0.2134600338910002
2023-10-30,34.7516,0.000411661,0.000411577,0.168380212,6.61e-05,0.001303901,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.369,185.3,0.6518196632265161,-0.869,5.848,0.5,858.71,34.8306,-0.0022681205606562486,-0.022055863600358435,34.8306,-0.0022681205606562486,0.00025793650793650796,0.00015372449206349205,-0.1471158219142337,0.0,-0.21231877200379773
2023-10-31,34.7866,0.001007148,0.001006641,0.169556944,2.18e-05,0.001245428,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.351,185.3,0.6518196632265161,-0.851,5.848,0.5,859.82,34.8306,-0.0012632570211250145,-0.022055863600358435,34.8306,-0.0012632570211250145,0.00025793650793650796,0.000749211492063492,-0.18957292549142848,0.0,-0.26132407707206406
2023-11-01,34.7889,6.61e-05,6.61e-05,0.169634272,-3.92e-05,0.001194093,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.358,186.3,0.5396654074473872,-0.858,5.96,0.5,859.37,34.8306,-0.0011972231313844362,-0.022055863600358435,34.8217,-0.0009419413756365059,0.00025793650793650796,-0.00019183650793650798,-0.24887417211410112,0.0,-0.32892918749322353
2023-11-02,34.8506,0.001773554,0.001771983,0.171708682,6.22e-05,0.001215067,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.322,186.3,0.5396654074473872,-0.822,5.96,0.5,861.52,34.8506,0.0,-0.022055863600358435,34.8506,0.0,0.00025793650793650796,0.001515617492063492,-0.16111083448555766,0.0,-0.21958503079320935
2023-11-03,34.8868,0.00103872,0.00103818,0.172925758,7.74e-05,0.001224646,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.317,186.3,0.5396654074473872,-0.817,5.96,0.5,861.85,34.8868,0.0,-0.022055863600358435,34.8868,0.0,0.00025793650793650796,0.0007807834920634919,-0.14738345650378015,0.0,-0.20245913159335227
2023-11-06,34.9326,0.001312817,0.001311956,0.174465596,0.000123313,0.0012448,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.305,186.3,0.5396654074473872,-0.805,5.96,0.5,862.54,34.9326,0.0,-0.022055863600358435,34.9326,0.0,0.00025793650793650796,0.001054880492063492,-0.1081502509247803,0.0,-0.150871133070751
2023-11-07,34.9514,0.000538179,0.000538034,0.175097669,0.000124684,0.001245248,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.28,186.3,0.5396654074473872,-0.78,5.96,0.5,864.06,34.9514,0.0,-0.022055863600358435,34.9514,0.0,0.00025793650793650796,0.000280242492063492,-0.1070107374276435,0.0,-0.1493352499782297
2023-11-08,34.9896,0.001092946,0.001092349,0.176381987,0.000166093,0.001256427,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.266,186.3,0.5396654074473872,-0.766,5.96,0.5,864.87,34.9896,0.0,-0.022055863600358435,34.9896,0.0,0.00025793650793650796,0.000835009492063492,-0.0731006658961272,0.0,-0.10273744586772052
2023-11-09,35.0249,0.001008871,0.001008363,0.177568805,0.000197137,0.001265635,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.269,186.3,0.5396654074473872,-0.769,5.96,0.5,864.72,35.0249,0.0,-0.022055863600358435,35.0249,0.0,0.00025793650793650796,0.0007509344920634919,-0.0480390622919334,0.0,-0.068010093768293
2023-11-10,34.9655,-0.001695936,-0.001697376,0.175571723,0.000147786,0.001310352,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.3,186.3,0.5396654074473872,-0.8,5.96,0.5,862.86,35.0249,-0.0016959363195898822,-0.022055863600358435,35.0249,-0.0016959363195898822,0.00025793650793650796,-0.001953872507936508,-0.08406231625156577,-0.001695936,-0.11895658012832055
2023-11-13,34.9861,0.000589152,0.000588979,0.176264314,0.000179681,0.001309016,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.283,186.3,0.5396654074473872,-0.783,5.96,0.5,863.86,35.0249,-0.0011077833198667789,-0.022055863600358435,35.0249,-0.0011077833198667789,0.00025793650793650796,0.00033121549206349205,-0.05978259767923767,0.0,-0.08423842530597421
2023-11-15,35.1274,0.004038747,0.004030613,0.181014948,0.000356165,0.001457319,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.225,186.3,0.5396654074473872,-0.725,5.96,0.5,867.34,35.1274,0.0,-0.022055863600358435,35.1274,0.0,0.00025793650793650796,0.003780810492063492,0.06740323742909551,0.0,0.1070941549483248
2023-11-16,35.1355,0.000230589,0.000230563,0.181287277,0.000379485,0.001449235,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.232,186.3,0.5396654074473872,-0.732,5.96,0.5,866.95,35.1355,0.0,-0.022055863600358435,35.1355,0.0,0.00025793650793650796,-2.7347507936507952e-05,0.08387011574495457,0.0,0.13222989430466242
2023-11-17,35.1742,0.00110145,0.001100844,0.182588406,0.000422341,0.001450999,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.212,186.3,0.5396654074473872,-0.712,5.96,0.5,868.11,35.1742,0.0,-0.022055863600358435,35.1742,0.0,0.00025793650793650796,0.0008435134920634919,0.11330371256584673,0.0,0.17852369700172432
2023-11-20,35.1349,-0.001117296,-0.001117921,0.181267105,0.000338455,0.001465247,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.252,186.3,0.5396654074473872,-0.752,5.96,0.5,865.74,35.1742,-0.0011172962000556438,-0.022055863600358435,35.1742,-0.0011172962000556438,0.00025793650793650796,-0.001375232507936508,0.05495194221906884,-0.001117296,0.0866273025910006
2023-11-21,35.1187,-0.00046108,-0.000461186,0.180722446,0.000477959,0.001136694,0.4,0.0,0.4,102694.83,0.0,36.60527189874792,6.5,6.25,6.75,4.5,7.269,186.3,0.5396654074473872,-0.769,5.96,0.5,864.72,35.1742,-0.0015778610458802788,-0.022055863600358435,35.1742,-0.0015778610458802788,0.00025793650793650796,-0.000719016507936508,0.19356321584377364,-0.00046108,0.4756796819230109
